Detailed Statistics Arrivals  
Destination Airport: Idaho Falls, ID: Idaho Falls Regional (IDA)
Airline: Endeavor Air Inc. (9E)
Month(s): May, June, July, August, September, and October
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022 and 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"9E","08/09/2007","5611","85439E","MSP","22:59","00:40","159","179","101","00:36","4","81","0","20","0","0"
"9E","08/09/2008","2824","85259E","MSP","23:05","23:25","170","158","20","23:19","6","20","0","0","0","0"
"9E","08/10/2007","5611","85169E","MSP","22:59","23:01","159","166","2","22:53","8","0","0","0","0","0"
"9E","08/10/2008","2824","89189E","MSP","23:05","22:48","170","162","-17","22:43","5","0","0","0","0","0"
"9E","08/11/2007","5611","89079E","MSP","22:59","23:53","159","174","54","23:46","7","0","39","15","0","0"
"9E","08/11/2008","2824","85169E","MSP","23:05","22:50","170","159","-15","22:46","4","0","0","0","0","0"
"9E","08/12/2007","5611","86659E","MSP","22:59","23:16","159","165","17","23:12","4","11","0","6","0","0"
"9E","08/12/2008","2824","89089E","MSP","23:05","22:44","170","150","-21","22:40","4","0","0","0","0","0"
"9E","08/13/2007","5611","89079E","MSP","23:10","24:00","159","212","50","23:54","6","0","0","50","0","0"
"9E","08/13/2008","2824","80279E","MSP","23:05","22:42","170","148","-23","22:37","5","0","0","0","0","0"
"9E","08/14/2007","5611","85169E","MSP","23:10","23:27","159","178","17","23:20","7","0","0","17","0","0"
"9E","08/14/2008","2824","80249E","MSP","23:05","22:35","170","142","-30","22:31","4","0","0","0","0","0"
"9E","08/15/2007","5611","85609E","MSP","23:10","23:17","159","171","7","23:11","6","0","0","0","0","0"
"9E","08/15/2008","2824","84959E","MSP","23:05","22:31","170","138","-34","22:28","3","0","0","0","0","0"
"9E","08/16/2007","5611","86729E","MSP","23:10","23:11","159","165","1","23:04","7","0","0","0","0","0"
"9E","08/16/2008","2824","84929E","MSP","23:05","00:10","170","152","65","00:03","7","65","0","0","0","0"
"9E","08/17/2007","5611","80269E","MSP","23:10","23:13","159","165","3","23:07","6","0","0","0","0","0"
"9E","08/17/2008","2824","89079E","MSP","23:05","22:32","170","142","-33","22:26","6","0","0","0","0","0"
"9E","08/18/2007","5611","85019E","MSP","23:10","23:18","159","169","8","23:12","6","0","0","0","0","0"
"9E","08/18/2008","2824","88949E","MSP","23:05","22:29","170","136","-36","22:25","4","0","0","0","0","0"
"9E","08/19/2007","5611","88969E","MSP","23:10","23:24","159","174","14","23:18","6","0","0","0","0","0"
"9E","08/19/2008","2824","85809E","MSP","22:59","22:53","159","153","-6","22:49","4","0","0","0","0","0"
"9E","08/20/2007","5611","88969E","MSP","23:10","23:23","159","174","13","23:19","4","0","0","0","0","0"
"9E","08/20/2008","2824","80199E","MSP","22:59","22:43","159","147","-16","22:39","4","0","0","0","0","0"
"9E","08/21/2007","2824","","MSP","22:52","00:00","160","0","0","00:00","0","0","0","0","0","0"
"9E","08/21/2008","2824","80239E","MSP","22:59","23:03","159","169","4","22:59","4","0","0","0","0","0"
"9E","08/22/2007","2824","85259E","MSP","22:52","23:11","160","170","19","23:07","4","9","0","10","0","0"
"9E","08/22/2008","2824","85249E","MSP","22:59","22:47","159","152","-12","22:42","5","0","0","0","0","0"
"9E","08/23/2007","2824","85419E","MSP","22:52","22:53","160","165","1","22:48","5","0","0","0","0","0"
"9E","08/23/2008","2824","89089E","MSP","22:59","22:39","159","144","-20","22:35","4","0","0","0","0","0"
"9E","08/24/2007","2824","84959E","MSP","22:52","00:11","160","166","79","00:07","4","73","0","6","0","0"
"9E","08/24/2008","2824","87339E","MSP","22:59","22:41","159","144","-18","22:36","5","0","0","0","0","0"
"9E","08/25/2007","2824","85249E","MSP","22:52","22:35","160","146","-17","22:29","6","0","0","0","0","0"
"9E","08/25/2008","2824","80239E","MSP","22:59","22:39","159","144","-20","22:34","5","0","0","0","0","0"
"9E","08/26/2007","2824","86659E","MSP","22:52","22:55","160","167","3","22:51","4","0","0","0","0","0"
"9E","08/26/2008","2824","85169E","MSP","22:59","22:55","159","161","-4","22:51","4","0","0","0","0","0"
"9E","08/27/2007","2824","85069E","MSP","22:52","22:58","160","168","6","22:51","7","0","0","0","0","0"
"9E","08/27/2008","2824","80059E","MSP","22:59","22:49","159","159","-10","22:46","3","0","0","0","0","0"
"9E","08/28/2007","2824","80219E","MSP","22:52","22:57","160","169","5","22:50","7","0","0","0","0","0"
"9E","08/28/2008","2824","88969E","MSP","22:59","22:48","159","149","-11","22:44","4","0","0","0","0","0"
"9E","08/29/2007","2824","80199E","MSP","22:52","23:01","160","167","9","22:54","7","0","0","0","0","0"
"9E","08/29/2008","2824","80059E","MSP","22:59","22:48","159","151","-11","22:44","4","0","0","0","0","0"
"9E","08/30/2007","2824","85019E","MSP","22:52","23:00","160","158","8","22:55","5","0","0","0","0","0"
"9E","08/30/2008","2824","86659E","MSP","22:59","22:53","159","148","-6","22:49","4","0","0","0","0","0"
"9E","08/31/2007","2824","85419E","MSP","22:52","22:39","160","153","-13","22:33","6","0","0","0","0","0"
"9E","08/31/2008","2824","80199E","MSP","22:59","22:57","159","162","-2","22:52","5","0","0","0","0","0"
"9E","09/01/2007","2824","89059E","MSP","22:57","22:36","165","149","-21","22:28","8","0","0","0","0","0"
"9E","09/01/2008","2824","86659E","MSP","22:59","23:06","159","172","7","23:00","6","0","0","0","0","0"
"9E","09/02/2007","2824","88949E","MSP","22:57","22:47","165","160","-10","22:40","7","0","0","0","0","0"
"9E","09/03/2007","2824","85259E","MSP","22:57","22:49","165","161","-8","22:42","7","0","0","0","0","0"
"9E","09/04/2007","2824","80239E","MSP","22:57","22:54","165","164","-3","22:50","4","0","0","0","0","0"
"9E","09/05/2007","2824","85249E","MSP","22:57","22:51","165","163","-6","22:47","4","0","0","0","0","0"
"9E","09/06/2007","2824","80199E","MSP","22:57","23:25","165","197","28","23:22","3","0","0","28","0","0"
"9E","09/07/2007","2824","85069E","MSP","22:57","22:43","165","154","-14","22:38","5","0","0","0","0","0"
"9E","09/08/2007","2824","89189E","MSP","22:57","23:03","165","173","6","22:56","7","0","0","0","0","0"
"9E","09/09/2007","2824","80059E","MSP","22:57","23:08","165","178","11","23:05","3","0","0","0","0","0"
"9E","09/10/2007","2824","89689E","MSP","22:57","22:45","165","156","-12","22:37","8","0","0","0","0","0"
"9E","09/11/2007","2824","80219E","MSP","22:57","22:47","165","155","-10","22:41","6","0","0","0","0","0"
"9E","09/12/2007","2824","89039E","MSP","22:57","22:46","165","159","-11","22:41","5","0","0","0","0","0"
"9E","09/13/2007","2824","85879E","MSP","22:57","23:49","165","174","52","23:42","7","43","0","9","0","0"
"9E","09/14/2007","2824","80239E","MSP","22:57","22:50","165","163","-7","22:44","6","0","0","0","0","0"
"9E","09/15/2007","2824","85419E","MSP","22:57","22:42","165","151","-15","22:35","7","0","0","0","0","0"
"9E","09/16/2007","2824","89709E","MSP","22:57","22:56","165","166","-1","22:53","3","0","0","0","0","0"
"9E","09/17/2007","2824","89709E","MSP","22:57","22:55","165","164","-2","22:49","6","0","0","0","0","0"
"9E","09/18/2007","2824","85809E","MSP","22:57","00:08","165","177","71","00:04","4","0","0","12","0","59"
"9E","09/19/2007","2824","80239E","MSP","22:57","22:45","165","157","-12","22:39","6","0","0","0","0","0"
"9E","09/20/2007","2824","","MSP","22:57","00:00","165","0","0","00:00","0","0","0","0","0","0"
"9E","09/21/2007","2824","85439E","MSP","22:57","23:06","165","158","9","23:02","4","0","0","0","0","0"
"9E","09/22/2007","2824","85609E","MSP","22:57","22:50","165","160","-7","22:45","5","0","0","0","0","0"
"9E","09/23/2007","2824","85339E","MSP","22:57","22:54","165","163","-3","22:48","6","0","0","0","0","0"
"9E","09/24/2007","2824","84929E","MSP","22:57","22:59","165","168","2","22:54","5","0","0","0","0","0"
"9E","09/25/2007","2824","85169E","MSP","22:57","23:33","165","199","36","23:27","6","0","0","36","0","0"
"9E","09/26/2007","2824","80059E","MSP","22:57","00:13","165","173","76","00:08","5","0","0","8","0","68"
"9E","09/27/2007","2824","85809E","MSP","22:57","23:08","165","164","11","23:01","7","0","0","0","0","0"
"9E","09/28/2007","2824","85809E","MSP","22:57","00:21","165","159","84","00:16","5","0","0","0","0","84"
"9E","09/29/2007","2824","80279E","MSP","22:57","22:48","165","161","-9","22:40","8","0","0","0","0","0"
"9E","09/30/2007","2824","80279E","MSP","22:57","22:51","165","163","-6","22:47","4","0","0","0","0","0"
"9E","10/01/2007","2824","85419E","MSP","22:57","00:19","165","166","82","00:13","6","81","0","1","0","0"
"9E","10/01/2008","2824","84889E","MSP","22:59","23:00","159","161","1","22:55","5","0","0","0","0","0"
"9E","10/02/2007","2824","85779E","MSP","22:57","23:10","165","169","13","23:03","7","0","0","0","0","0"
"9E","10/02/2008","2824","85329E","MSP","22:59","22:41","159","145","-18","22:37","4","0","0","0","0","0"
"9E","10/03/2007","2824","80239E","MSP","22:57","23:20","165","193","23","23:13","7","0","0","23","0","0"
"9E","10/03/2008","2824","85019E","MSP","22:59","22:47","159","150","-12","22:43","4","0","0","0","0","0"
"9E","10/04/2007","2824","85069E","MSP","22:57","22:54","165","165","-3","22:50","4","0","0","0","0","0"
"9E","10/04/2008","2824","85329E","MSP","22:59","22:50","159","153","-9","22:44","6","0","0","0","0","0"
"9E","10/05/2007","2824","85329E","MSP","22:57","22:54","165","160","-3","22:48","6","0","0","0","0","0"
"9E","10/05/2008","2824","80259E","MSP","22:59","22:56","159","157","-3","22:52","4","0","0","0","0","0"
"9E","10/06/2007","2824","","MSP","22:57","00:00","165","0","0","00:00","0","0","0","0","0","0"
"9E","10/06/2008","2824","80209E","MSP","22:59","22:56","159","160","-3","22:53","3","0","0","0","0","0"
"9E","10/07/2007","2824","85439E","MSP","22:57","22:41","165","154","-16","22:36","5","0","0","0","0","0"
"9E","10/07/2008","2824","85339E","MSP","22:59","23:03","159","169","4","22:58","5","0","0","0","0","0"
"9E","10/08/2007","2824","85419E","MSP","22:57","23:06","165","164","9","23:00","6","0","0","0","0","0"
"9E","10/08/2008","2824","80249E","MSP","22:59","23:10","159","172","11","23:06","4","0","0","0","0","0"
"9E","10/09/2007","2824","85419E","MSP","22:57","22:38","165","143","-19","22:33","5","0","0","0","0","0"
"9E","10/09/2008","2824","85609E","MSP","22:59","22:57","159","159","-2","22:50","7","0","0","0","0","0"
"9E","10/10/2007","2824","80269E","MSP","22:57","22:40","165","152","-17","22:31","9","0","0","0","0","0"
"9E","10/10/2008","2824","80269E","MSP","22:59","23:22","159","183","23","23:17","5","0","0","23","0","0"
"9E","10/11/2007","2824","80299E","MSP","22:57","22:42","165","153","-15","22:34","8","0","0","0","0","0"
"9E","10/11/2008","2824","85329E","MSP","22:59","23:04","159","169","5","22:59","5","0","0","0","0","0"
"9E","10/12/2007","2824","88949E","MSP","22:57","22:47","165","158","-10","22:43","4","0","0","0","0","0"
"9E","10/12/2008","2824","85159E","MSP","22:59","23:04","159","168","5","22:58","6","0","0","0","0","0"
"9E","10/13/2007","2824","89149E","MSP","22:57","22:42","165","155","-15","22:39","3","0","0","0","0","0"
"9E","10/13/2008","2824","85439E","MSP","22:59","23:02","159","164","3","22:56","6","0","0","0","0","0"
"9E","10/14/2007","2824","85779E","MSP","22:57","22:51","165","159","-6","22:45","6","0","0","0","0","0"
"9E","10/14/2008","2824","80269E","MSP","22:59","23:20","159","178","21","23:15","5","0","0","21","0","0"
"9E","10/15/2007","2824","80279E","MSP","22:57","23:36","165","167","39","23:29","7","0","0","2","0","37"
"9E","10/15/2008","2824","80279E","MSP","22:59","22:49","159","153","-10","22:45","4","0","0","0","0","0"
"9E","10/16/2007","2824","84929E","MSP","22:57","23:01","165","152","4","22:56","5","0","0","0","0","0"
"9E","10/16/2008","2824","89709E","MSP","22:59","22:48","159","151","-11","22:43","5","0","0","0","0","0"
"9E","10/17/2007","2824","85249E","MSP","22:57","22:44","165","154","-13","22:37","7","0","0","0","0","0"
"9E","10/17/2008","2824","85879E","MSP","22:59","23:02","159","166","3","22:54","8","0","0","0","0","0"
"9E","10/18/2007","2824","85249E","MSP","22:57","22:53","165","162","-4","22:48","5","0","0","0","0","0"
"9E","10/18/2008","2824","87369E","MSP","22:59","22:58","159","162","-1","22:52","6","0","0","0","0","0"
"9E","10/19/2007","2824","85059E","MSP","22:57","22:54","165","163","-3","22:50","4","0","0","0","0","0"
"9E","10/19/2008","2824","85779E","MSP","22:59","22:54","159","158","-5","22:50","4","0","0","0","0","0"
"9E","10/20/2007","2824","80219E","MSP","22:57","22:46","165","160","-11","22:42","4","0","0","0","0","0"
"9E","10/20/2008","2824","85419E","MSP","22:59","22:59","159","164","0","22:53","6","0","0","0","0","0"
"9E","10/21/2007","2824","80219E","MSP","22:57","22:39","165","147","-18","22:35","4","0","0","0","0","0"
"9E","10/21/2008","2824","88949E","MSP","22:59","22:50","159","162","-9","22:45","5","0","0","0","0","0"
"9E","10/22/2007","2824","80219E","MSP","22:57","22:47","165","156","-10","22:43","4","0","0","0","0","0"
"9E","10/22/2008","2824","80219E","MSP","22:59","22:35","159","158","-24","22:30","5","0","0","0","0","0"
"9E","10/23/2007","2824","80279E","MSP","22:57","22:39","165","149","-18","22:34","5","0","0","0","0","0"
"9E","10/23/2008","2824","85159E","MSP","22:59","22:29","159","150","-30","22:23","6","0","0","0","0","0"
"9E","10/24/2007","2824","80269E","MSP","22:57","22:35","165","146","-22","22:30","5","0","0","0","0","0"
"9E","10/24/2008","2824","85439E","MSP","22:59","22:46","159","159","-13","22:39","7","0","0","0","0","0"
"9E","10/25/2007","2824","80209E","MSP","22:57","22:47","165","158","-10","22:41","6","0","0","0","0","0"
"9E","10/25/2008","2824","85339E","MSP","22:59","23:35","159","197","36","23:30","5","0","0","36","0","0"
"9E","10/26/2007","2824","88969E","MSP","22:57","22:43","165","155","-14","22:40","3","0","0","0","0","0"
"9E","10/26/2008","2824","85879E","MSP","22:59","22:34","159","149","-25","22:28","6","0","0","0","0","0"
"9E","10/27/2007","2824","88969E","MSP","22:57","22:45","165","157","-12","22:40","5","0","0","0","0","0"
"9E","10/27/2008","2824","85879E","MSP","22:59","22:44","159","147","-15","22:37","7","0","0","0","0","0"
"9E","10/28/2007","2824","86989E","MSP","22:57","22:44","165","156","-13","22:37","7","0","0","0","0","0"
"9E","10/28/2008","2824","80299E","MSP","22:59","22:39","159","144","-20","22:33","6","0","0","0","0","0"
"9E","10/29/2007","2824","80279E","MSP","22:57","22:59","165","167","2","22:53","6","0","0","0","0","0"
"9E","10/29/2008","2824","84889E","MSP","22:59","22:42","159","145","-17","22:37","5","0","0","0","0","0"
"9E","10/30/2007","2824","87369E","MSP","22:57","22:54","165","166","-3","22:49","5","0","0","0","0","0"
"9E","10/30/2008","2824","85069E","MSP","22:59","22:57","159","160","-2","22:53","4","0","0","0","0","0"
"9E","10/31/2007","2824","80279E","MSP","22:57","22:42","165","156","-15","22:37","5","0","0","0","0","0"
"9E","10/31/2008","2824","89149E","MSP","22:59","22:34","159","138","-25","22:31","3","0","0","0","0","0"

 SOURCE: Bureau of Transportation Statistics
