Detailed Statistics Arrivals  
Destination Airport: Idaho Falls, ID: Idaho Falls Regional (IDA)
Airline: American Airlines Inc. (AA)
Month(s): May, June, July, August, September, and October
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022 and 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","05/07/1990","1341","","SLC","22:25","22:20","50","46","-5","00:00","0","0","0","0","0","0"
"AA","05/07/1991","1267","","SLC","19:07","19:06","47","46","-1","00:00","0","0","0","0","0","0"
"AA","05/07/1992","1267","","SLC","19:12","19:24","51","62","12","00:00","0","0","0","0","0","0"
"AA","05/07/1993","0301","","SLC","12:45","12:45","45","49","0","00:00","0","0","0","0","0","0"
"AA","05/07/1993","2287","","SLC","22:05","22:01","47","43","-4","00:00","0","0","0","0","0","0"
"AA","05/08/1988","0209","","SLC","12:32","12:25","49","42","-7","00:00","0","0","0","0","0","0"
"AA","05/08/1988","1033","","SLC","22:22","22:15","49","41","-7","00:00","0","0","0","0","0","0"
"AA","05/08/1989","1225","","SLC","12:57","12:50","47","46","-7","00:00","0","0","0","0","0","0"
"AA","05/08/1989","1227","","SLC","22:35","22:23","50","39","-12","00:00","0","0","0","0","0","0"
"AA","05/08/1990","1225","","SLC","12:52","13:02","47","49","10","00:00","0","0","0","0","0","0"
"AA","05/08/1990","1341","","SLC","22:25","22:36","50","64","11","00:00","0","0","0","0","0","0"
"AA","05/08/1991","1267","","SLC","19:07","19:38","47","78","31","00:00","0","0","0","0","0","0"
"AA","05/08/1992","1267","","SLC","19:12","19:11","51","49","-1","00:00","0","0","0","0","0","0"
"AA","05/08/1993","0301","","SLC","12:45","13:05","45","61","20","00:00","0","0","0","0","0","0"
"AA","05/08/1993","2287","","SLC","22:05","22:28","47","67","23","00:00","0","0","0","0","0","0"
"AA","05/09/1988","0209","","SLC","12:32","12:38","49","50","6","00:00","0","0","0","0","0","0"
"AA","05/09/1988","1033","","SLC","22:22","22:17","49","45","-5","00:00","0","0","0","0","0","0"
"AA","05/09/1989","1225","","SLC","12:57","12:53","47","42","-4","00:00","0","0","0","0","0","0"
"AA","05/09/1989","1227","","SLC","22:35","22:36","50","49","1","00:00","0","0","0","0","0","0"
"AA","05/09/1990","1225","","SLC","12:52","13:05","47","56","13","00:00","0","0","0","0","0","0"
"AA","05/09/1990","1341","","SLC","22:25","22:28","50","55","3","00:00","0","0","0","0","0","0"
"AA","05/09/1991","1267","","SLC","19:07","19:10","47","50","3","00:00","0","0","0","0","0","0"
"AA","05/09/1992","1267","","SLC","19:12","19:05","51","51","-7","00:00","0","0","0","0","0","0"
"AA","05/09/1993","0301","","SLC","12:45","12:45","45","49","0","00:00","0","0","0","0","0","0"
"AA","05/09/1993","2287","","SLC","22:05","00:09","47","41","124","00:00","0","0","0","0","0","0"
"AA","05/10/1988","0209","","SLC","12:32","12:24","49","42","-8","00:00","0","0","0","0","0","0"
"AA","05/10/1988","1033","","SLC","22:22","22:14","49","43","-8","00:00","0","0","0","0","0","0"
"AA","05/10/1989","1225","","SLC","12:57","12:58","47","48","1","00:00","0","0","0","0","0","0"
"AA","05/10/1989","1227","","SLC","22:35","22:29","50","45","-6","00:00","0","0","0","0","0","0"
"AA","05/10/1990","1225","","SLC","12:52","13:01","47","52","9","00:00","0","0","0","0","0","0"
"AA","05/10/1990","1341","","SLC","22:25","22:10","50","37","-15","00:00","0","0","0","0","0","0"
"AA","05/10/1991","1267","","SLC","19:07","19:17","47","57","10","00:00","0","0","0","0","0","0"
"AA","05/10/1992","1267","","SLC","19:12","19:08","51","49","-4","00:00","0","0","0","0","0","0"
"AA","05/10/1993","0301","","SLC","12:45","12:39","45","41","-6","00:00","0","0","0","0","0","0"
"AA","05/10/1993","2287","","SLC","22:05","22:00","47","40","-5","00:00","0","0","0","0","0","0"
"AA","05/11/1988","0209","","SLC","12:32","12:26","49","42","-6","00:00","0","0","0","0","0","0"
"AA","05/11/1988","1033","","SLC","22:22","22:17","49","44","-5","00:00","0","0","0","0","0","0"
"AA","05/11/1989","1225","","SLC","12:57","13:01","47","51","4","00:00","0","0","0","0","0","0"
"AA","05/11/1989","1227","","SLC","22:35","22:48","50","64","13","00:00","0","0","0","0","0","0"
"AA","05/11/1990","1225","","SLC","12:52","12:54","47","50","2","00:00","0","0","0","0","0","0"
"AA","05/11/1990","1341","","SLC","22:25","22:30","50","52","5","00:00","0","0","0","0","0","0"
"AA","05/11/1991","1267","","SLC","19:07","19:07","47","47","0","00:00","0","0","0","0","0","0"
"AA","05/11/1992","1267","","SLC","19:12","19:01","51","41","-11","00:00","0","0","0","0","0","0"
"AA","05/11/1993","0301","","SLC","12:45","12:42","45","42","-3","00:00","0","0","0","0","0","0"
"AA","05/11/1993","2287","","SLC","22:05","21:58","47","40","-7","00:00","0","0","0","0","0","0"
"AA","05/12/1988","0209","","SLC","12:32","12:29","49","44","-3","00:00","0","0","0","0","0","0"
"AA","05/12/1988","1033","","SLC","22:22","22:28","49","56","6","00:00","0","0","0","0","0","0"
"AA","05/12/1989","1225","","SLC","12:57","12:57","47","47","0","00:00","0","0","0","0","0","0"
"AA","05/12/1989","1227","","SLC","22:35","22:36","50","51","1","00:00","0","0","0","0","0","0"
"AA","05/12/1990","1225","","SLC","12:52","12:53","47","51","1","00:00","0","0","0","0","0","0"
"AA","05/12/1990","1341","","SLC","22:25","22:20","50","46","-5","00:00","0","0","0","0","0","0"
"AA","05/12/1991","1267","","SLC","19:07","19:08","47","51","1","00:00","0","0","0","0","0","0"
"AA","05/12/1992","1267","","SLC","19:12","19:00","51","42","-12","00:00","0","0","0","0","0","0"
"AA","05/12/1993","0301","","SLC","12:45","12:40","45","40","-5","00:00","0","0","0","0","0","0"
"AA","05/12/1993","2287","","SLC","22:05","21:54","47","38","-11","00:00","0","0","0","0","0","0"
"AA","05/13/1988","0209","","SLC","12:32","12:23","49","40","-9","00:00","0","0","0","0","0","0"
"AA","05/13/1988","1033","","SLC","22:22","22:28","49","55","6","00:00","0","0","0","0","0","0"
"AA","05/13/1989","1225","","SLC","12:57","12:50","47","41","-7","00:00","0","0","0","0","0","0"
"AA","05/13/1989","1227","","SLC","22:35","22:41","50","56","6","00:00","0","0","0","0","0","0"
"AA","05/13/1990","1225","","SLC","12:52","12:54","47","49","2","00:00","0","0","0","0","0","0"
"AA","05/13/1990","1341","","SLC","22:25","22:18","50","45","-7","00:00","0","0","0","0","0","0"
"AA","05/13/1991","1267","","SLC","19:07","19:10","47","50","3","00:00","0","0","0","0","0","0"
"AA","05/13/1992","1267","","SLC","19:12","19:16","51","57","4","00:00","0","0","0","0","0","0"
"AA","05/13/1993","0301","","SLC","12:45","12:51","45","52","6","00:00","0","0","0","0","0","0"
"AA","05/13/1993","2287","","SLC","22:05","21:54","47","40","-11","00:00","0","0","0","0","0","0"
"AA","05/14/1988","0209","","SLC","12:32","12:33","49","47","1","00:00","0","0","0","0","0","0"
"AA","05/14/1988","1033","","SLC","22:22","22:41","49","43","19","00:00","0","0","0","0","0","0"
"AA","05/14/1989","1225","","SLC","12:57","12:49","47","39","-8","00:00","0","0","0","0","0","0"
"AA","05/14/1989","1227","","SLC","22:35","22:30","50","45","-5","00:00","0","0","0","0","0","0"
"AA","05/14/1991","1267","","SLC","19:07","00:00","47","0","0","00:00","0","0","0","0","0","0"
